target_speaker	file_basename	beginning_time	end_time	duration_total_speech	duration_overlapping_speech
P07	S02_U03	1020	1080	16.900	14.670
P08	S02_U03	1020	1080	32.320	32.320
P05	S02_U03	1080	1140	47.530	46.780
P06	S02_U03	1080	1140	58.960	55.460
P07	S02_U03	1080	1140	9.940	9.940
P08	S02_U03	1080	1140	28.400	28.400
P05	S02_U03	1140	1200	23.310	21.460
P06	S02_U03	1140	1200	49.620	42.800
P07	S02_U03	1140	1200	22.660	22.660
P08	S02_U03	1140	1200	41.200	40.420
P05	S02_U03	1200	1260	38.530	36.240
P06	S02_U03	1200	1260	54.910	50.190
P07	S02_U03	1200	1260	2.840	2.840
P08	S02_U03	1200	1260	33.830	32.700
P05	S02_U03	1260	1320	22.670	22.040
P06	S02_U03	1260	1320	51.470	23.690
P07	S02_U03	1260	1320	19.700	19.420
P08	S02_U03	1260	1320	6.960	6.960
P05	S02_U03	1320	1380	32.690	32.420
P06	S02_U03	1320	1380	32.380	24.510
P07	S02_U03	1320	1380	46.940	39.360
P08	S02_U03	1320	1380	16.680	16.680
P05	S02_U03	1380	1440	43.820	40.140
P06	S02_U03	1380	1440	40.700	33.050
P07	S02_U03	1380	1440	12.250	12.250
P08	S02_U03	1380	1440	26.620	24.540
P05	S02_U03	1440	1500	33.650	33.470
P06	S02_U03	1440	1500	24.920	24.730
P07	S02_U03	1440	1500	52.420	46.960
P08	S02_U03	1440	1500	29.710	29.660
P05	S02_U03	1500	1560	37.620	37.620
P06	S02_U03	1500	1560	41.580	40.940
P07	S02_U03	1500	1560	26.120	24.500
P08	S02_U03	1500	1560	40.430	40.430
P05	S02_U03	1560	1620	30.960	24.340
P06	S02_U03	1560	1620	26.610	25.020
P07	S02_U03	1560	1620	12.130	11.580
P08	S02_U03	1560	1620	26.130	26.130
P05	S02_U03	1620	1680	48.450	29.160
P06	S02_U03	1620	1680	8.480	8.480
P07	S02_U03	1620	1680	12.670	8.700
P08	S02_U03	1620	1680	28.680	25.150
P05	S02_U03	1680	1740	42.040	15.840
P06	S02_U03	1680	1740	19.540	8.220
P07	S02_U03	1680	1740	1.440	0.800
P08	S02_U03	1680	1740	10.630	9.210
P05	S02_U03	1740	1800	33.070	17.450
P06	S02_U03	1740	1800	27.540	12.290
P07	S02_U03	1740	1800	6.210	5.940
P08	S02_U03	1740	1800	10.660	9.860
P05	S02_U03	1800	1860	27.900	23.480
P06	S02_U03	1800	1860	29.960	23.940
P07	S02_U03	1800	1860	27.480	24.230
P08	S02_U03	1800	1860	30.950	26.510
P05	S02_U03	1860	1920	29.710	28.280
P06	S02_U03	1860	1920	51.080	34.970
P07	S02_U03	1860	1920	12.840	11.870
P08	S02_U03	1860	1920	21.290	19.970
P05	S02_U03	1920	1980	21.390	20.710
P06	S02_U03	1920	1980	53.600	35.280
P07	S02_U03	1920	1980	20.250	17.310
P08	S02_U03	1920	1980	19.870	19.870
P05	S02_U03	1980	2040	13.560	13.560
P06	S02_U03	1980	2040	14.500	7.680
P07	S02_U03	1980	2040	52.360	26.470
P08	S02_U03	1980	2040	11.520	11.520
P05	S02_U03	2040	2100	27.700	18.660
P06	S02_U03	2040	2100	42.740	19.300
P07	S02_U03	2040	2100	3.500	3.080
P08	S02_U03	2040	2100	18.100	18.100
P05	S02_U03	2100	2160	25.920	22.480
P06	S02_U03	2100	2160	51.940	32.200
P07	S02_U03	2100	2160	2.180	2.180
P08	S02_U03	2100	2160	26.880	25.180
P05	S02_U03	2160	2220	26.110	17.750
P06	S02_U03	2160	2220	25.740	13.730
P07	S02_U03	2160	2220	0.880	0.880
P08	S02_U03	2160	2220	36.660	19.350
P05	S02_U03	2220	2280	43.430	29.430
P06	S02_U03	2220	2280	5.420	5.390
P07	S02_U03	2220	2280	12.580	12.470
P08	S02_U03	2220	2280	38.590	25.060
P05	S02_U03	2280	2340	38.440	27.650
P06	S02_U03	2280	2340	15.310	15.310
P07	S02_U03	2280	2340	35.560	31.080
P08	S02_U03	2280	2340	31.500	29.470
P05	S02_U03	2340	2400	17.880	15.690
P06	S02_U03	2340	2400	13.800	12.500
P07	S02_U03	2340	2400	25.520	20.010
P08	S02_U03	2340	2400	29.460	23.130
P05	S02_U03	2400	2460	22.910	20.800
P06	S02_U03	2400	2460	8.730	8.730
P07	S02_U03	2400	2460	37.570	26.230
P08	S02_U03	2400	2460	34.410	22.280
P05	S02_U03	2460	2520	19.940	15.880
P06	S02_U03	2460	2520	9.370	7.190
P07	S02_U03	2460	2520	46.140	21.090
P08	S02_U03	2460	2520	3.500	3.010
P05	S02_U03	2520	2580	43.730	35.880
P06	S02_U03	2520	2580	20.340	20.340
P07	S02_U03	2520	2580	38.550	33.980
P08	S02_U03	2520	2580	16.820	16.820
P05	S02_U03	2580	2640	31.160	26.530
P06	S02_U03	2580	2640	12.810	11.810
P07	S02_U03	2580	2640	30.020	29.310
P08	S02_U03	2580	2640	50.160	38.480
P05	S02_U03	2640	2700	14.800	13.900
P06	S02_U03	2640	2700	2.660	2.660
P07	S02_U03	2640	2700	29.720	23.850
P08	S02_U03	2640	2700	52.520	31.050
P05	S02_U03	2700	2760	28.010	21.680
P06	S02_U03	2700	2760	3.140	3.140
P07	S02_U03	2700	2760	12.750	9.850
P08	S02_U03	2700	2760	45.530	19.300
P05	S02_U03	2760	2820	31.320	26.810
P07	S02_U03	2760	2820	26.860	23.730
P08	S02_U03	2760	2820	50.120	37.190
P06	S02_U03	2760	2820	0.0	0.0
P05	S02_U03	2820	2880	23.360	21.180
P06	S02_U03	2820	2880	4.180	3.560
P07	S02_U03	2820	2880	20.250	19.320
P08	S02_U03	2820	2880	53.970	30.380
P05	S02_U03	2880	2940	50.430	37.540
P06	S02_U03	2880	2940	16.940	16.240
P07	S02_U03	2880	2940	14.820	13.650
P08	S02_U03	2880	2940	31.480	30.170
P05	S02_U03	2940	3000	43.650	31.700
P06	S02_U03	2940	3000	14.160	12.960
P07	S02_U03	2940	3000	22.200	20.010
P08	S02_U03	2940	3000	31.220	27.080
P05	S02_U03	3000	3060	36.010	22.980
P06	S02_U03	3000	3060	21.590	15.970
P07	S02_U03	3000	3060	4.260	3.990
P08	S02_U03	3000	3060	18.200	12.760
P05	S02_U03	3060	3120	42.040	23.410
P06	S02_U03	3060	3120	23.290	15.850
P07	S02_U03	3060	3120	14.160	10.550
P08	S02_U03	3060	3120	2.020	2.020
P05	S02_U03	3120	3180	23.040	17.120
P06	S02_U03	3120	3180	38.640	19.330
P07	S02_U03	3120	3180	16.050	8.690
P08	S02_U03	3120	3180	21.920	20.670
P05	S02_U03	3180	3240	11.840	11.180
P06	S02_U03	3180	3240	3.000	3.000
P07	S02_U03	3180	3240	58.180	18.270
P08	S02_U03	3180	3240	6.980	6.970
P05	S02_U03	3240	3300	22.070	19.140
P06	S02_U03	3240	3300	1.220	1.220
P07	S02_U03	3240	3300	55.550	24.570
P08	S02_U03	3240	3300	11.240	10.110
P05	S02_U03	3300	3360	15.960	14.800
P06	S02_U03	3300	3360	38.320	21.440
P07	S02_U03	3300	3360	29.430	12.970
P08	S02_U03	3300	3360	10.880	10.840
P05	S02_U03	3360	3420	21.720	19.300
P06	S02_U03	3360	3420	14.880	5.180
P07	S02_U03	3360	3420	31.670	11.660
P08	S02_U03	3360	3420	15.860	12.520
P05	S02_U03	3420	3480	24.440	18.450
P06	S02_U03	3420	3480	39.700	21.110
P07	S02_U03	3420	3480	17.760	15.700
P08	S02_U03	3420	3480	13.430	12.100
P05	S02_U03	3480	3540	34.020	29.580
P06	S02_U03	3480	3540	37.210	25.480
P07	S02_U03	3480	3540	20.320	16.860
P08	S02_U03	3480	3540	26.940	24.960
P05	S02_U03	3540	3600	42.840	26.220
P06	S02_U03	3540	3600	16.820	8.830
P07	S02_U03	3540	3600	9.060	6.750
P08	S02_U03	3540	3600	24.750	21.640
P05	S02_U03	3600	3660	52.560	23.830
P06	S02_U03	3600	3660	6.740	6.580
P07	S02_U03	3600	3660	8.660	8.660
P08	S02_U03	3600	3660	24.620	19.390
P05	S02_U03	3660	3720	23.190	17.500
P06	S02_U03	3660	3720	10.640	5.170
P07	S02_U03	3660	3720	28.520	20.810
P08	S02_U03	3660	3720	33.520	21.490
P05	S02_U03	3720	3780	29.980	26.340
P06	S02_U03	3720	3780	8.180	7.880
P07	S02_U03	3720	3780	38.790	27.890
P08	S02_U03	3720	3780	35.770	30.300
P05	S02_U03	3780	3840	44.710	17.430
P06	S02_U03	3780	3840	15.180	9.510
P07	S02_U03	3780	3840	3.030	2.310
P08	S02_U03	3780	3840	13.860	12.970
P05	S02_U03	3840	3900	21.920	19.940
P06	S02_U03	3840	3900	53.940	27.420
P07	S02_U03	3840	3900	21.020	18.420
P08	S02_U03	3840	3900	9.900	9.900
P05	S02_U03	3900	3960	16.480	14.530
P06	S02_U03	3900	3960	21.780	13.400
P07	S02_U03	3900	3960	19.540	14.300
P08	S02_U03	3900	3960	21.800	16.570
P05	S02_U03	3960	4020	28.520	20.480
P06	S02_U03	3960	4020	35.200	15.680
P07	S02_U03	3960	4020	14.980	13.680
P08	S02_U03	3960	4020	17.590	13.980
P05	S02_U03	4020	4080	20.200	17.110
P06	S02_U03	4020	4080	50.580	22.610
P07	S02_U03	4020	4080	9.680	8.390
P08	S02_U03	4020	4080	14.000	14.000
P05	S02_U03	4080	4140	19.080	18.860
P06	S02_U03	4080	4140	56.900	26.930
P07	S02_U03	4080	4140	6.500	4.580
P08	S02_U03	4080	4140	12.660	12.310
P05	S02_U03	4140	4200	22.020	21.670
P06	S02_U03	4140	4200	51.160	27.970
P07	S02_U03	4140	4200	13.780	13.280
P08	S02_U03	4140	4200	19.770	18.760
P05	S02_U03	4200	4260	27.740	26.110
P06	S02_U03	4200	4260	29.000	21.810
P07	S02_U03	4200	4260	2.960	2.440
P08	S02_U03	4200	4260	46.630	31.090
P05	S02_U03	4260	4320	27.320	25.160
P06	S02_U03	4260	4320	50.090	32.170
P07	S02_U03	4260	4320	18.460	17.530
P08	S02_U03	4260	4320	23.460	23.410
P05	S02_U03	4320	4380	44.610	24.780
P06	S02_U03	4320	4380	20.040	14.070
P07	S02_U03	4320	4380	2.920	2.460
P08	S02_U03	4320	4380	18.570	14.390
P05	S02_U03	4380	4440	35.250	19.500
P06	S02_U03	4380	4440	17.800	12.100
P07	S02_U03	4380	4440	9.070	8.700
P08	S02_U03	4380	4440	26.620	16.480
P05	S02_U03	4440	4500	44.820	33.350
P06	S02_U03	4440	4500	13.140	13.140
P07	S02_U03	4440	4500	19.470	12.300
P08	S02_U03	4440	4500	27.600	24.940
P05	S02_U03	4500	4560	12.130	11.910
P06	S02_U03	4500	4560	34.930	15.120
P07	S02_U03	4500	4560	16.210	12.780
P08	S02_U03	4500	4560	27.990	14.640
P05	S02_U03	4560	4620	23.250	22.870
P06	S02_U03	4560	4620	44.230	27.430
P07	S02_U03	4560	4620	23.370	14.670
P08	S02_U03	4560	4620	11.220	10.440
P05	S02_U03	4620	4680	29.540	8.400
P06	S02_U03	4620	4680	27.370	8.080
P07	S02_U03	4620	4680	10.720	7.900
P08	S02_U03	4620	4680	12.860	12.400
P05	S02_U03	4680	4740	16.150	15.800
P06	S02_U03	4680	4740	39.020	25.030
P07	S02_U03	4680	4740	36.030	23.790
P08	S02_U03	4680	4740	14.960	14.960
P05	S02_U03	4740	4800	10.390	10.390
P06	S02_U03	4740	4800	54.860	28.180
P07	S02_U03	4740	4800	14.510	14.110
P08	S02_U03	4740	4800	24.890	24.290
P05	S02_U03	4800	4860	18.920	18.920
P06	S02_U03	4800	4860	40.710	33.120
P07	S02_U03	4800	4860	35.340	31.380
P08	S02_U03	4800	4860	39.180	36.490
P05	S02_U03	4860	4920	15.670	9.450
P06	S02_U03	4860	4920	42.220	17.130
P07	S02_U03	4860	4920	7.830	5.900
P08	S02_U03	4860	4920	20.340	18.170
P05	S02_U03	4920	4980	40.820	31.200
P06	S02_U03	4920	4980	8.280	8.280
P07	S02_U03	4920	4980	28.020	15.040
P08	S02_U03	4920	4980	23.780	22.150
P05	S02_U03	4980	5040	28.970	19.480
P06	S02_U03	4980	5040	6.020	4.740
P07	S02_U03	4980	5040	11.000	8.430
P08	S02_U03	4980	5040	28.780	14.800
P05	S02_U03	5040	5100	17.730	9.490
P06	S02_U03	5040	5100	9.140	4.930
P07	S02_U03	5040	5100	10.430	6.430
P08	S02_U03	5040	5100	12.250	8.690
P05	S02_U03	5100	5160	25.350	15.620
P06	S02_U03	5100	5160	9.800	9.380
P07	S02_U03	5100	5160	3.660	0.920
P08	S02_U03	5100	5160	32.100	15.770
P05	S02_U03	5160	5220	4.670	4.090
P06	S02_U03	5160	5220	20.440	9.210
P07	S02_U03	5160	5220	8.040	4.990
P08	S02_U03	5160	5220	29.210	6.500
P05	S02_U03	5220	5280	16.130	7.200
P06	S02_U03	5220	5280	8.290	4.160
P07	S02_U03	5220	5280	16.750	3.420
P08	S02_U03	5220	5280	21.180	6.330
P05	S02_U03	5280	5340	41.050	11.990
P06	S02_U03	5280	5340	3.820	3.680
P07	S02_U03	5280	5340	1.540	0.740
P08	S02_U03	5280	5340	21.340	8.970
P05	S02_U03	5340	5400	28.350	9.750
P08	S02_U03	5340	5400	36.760	9.750
P06	S02_U03	5340	5400	0.0	0.0
P07	S02_U03	5340	5400	0.0	0.0
P05	S02_U03	5400	5460	37.330	27.340
P06	S02_U03	5400	5460	3.600	2.670
P07	S02_U03	5400	5460	30.730	21.750
P08	S02_U03	5400	5460	27.130	18.580
P05	S02_U03	5460	5520	32.800	23.440
P06	S02_U03	5460	5520	18.700	11.870
P07	S02_U03	5460	5520	20.240	9.780
P08	S02_U03	5460	5520	11.610	9.230
P05	S02_U03	5520	5580	34.000	29.060
P06	S02_U03	5520	5580	32.970	22.450
P07	S02_U03	5520	5580	13.750	13.400
P08	S02_U03	5520	5580	21.170	17.480
P05	S02_U03	5580	5640	18.150	8.940
P06	S02_U03	5580	5640	15.070	11.390
P07	S02_U03	5580	5640	5.330	4.410
P08	S02_U03	5580	5640	29.830	7.790
P05	S02_U03	5640	5700	19.750	13.720
P06	S02_U03	5640	5700	9.600	7.780
P07	S02_U03	5640	5700	7.140	5.920
P08	S02_U03	5640	5700	34.400	19.310
P05	S02_U03	5700	5760	24.320	20.200
P06	S02_U03	5700	5760	10.220	9.480
P07	S02_U03	5700	5760	31.790	21.620
P08	S02_U03	5700	5760	42.330	29.610
P05	S02_U03	5760	5820	22.220	18.570
P06	S02_U03	5760	5820	14.180	14.180
P07	S02_U03	5760	5820	7.360	6.640
P08	S02_U03	5760	5820	54.700	26.750
P05	S02_U03	5820	5880	23.560	20.350
P06	S02_U03	5820	5880	18.230	14.710
P07	S02_U03	5820	5880	35.620	17.740
P08	S02_U03	5820	5880	21.700	21.310
P05	S02_U03	5880	5940	11.260	10.960
P06	S02_U03	5880	5940	10.670	7.800
P07	S02_U03	5880	5940	40.660	21.630
P08	S02_U03	5880	5940	18.440	11.640
P05	S02_U03	5940	6000	7.360	7.360
P06	S02_U03	5940	6000	6.470	2.860
P07	S02_U03	5940	6000	55.520	16.040
P08	S02_U03	5940	6000	7.940	7.940
P05	S02_U03	6000	6060	11.080	9.620
P06	S02_U03	6000	6060	11.310	6.990
P07	S02_U03	6000	6060	41.230	22.900
P08	S02_U03	6000	6060	25.490	16.690
P05	S02_U03	6060	6120	11.680	11.140
P06	S02_U03	6060	6120	13.500	13.500
P07	S02_U03	6060	6120	50.100	26.980
P08	S02_U03	6060	6120	28.140	21.260
P05	S02_U03	6120	6180	15.760	14.760
P06	S02_U03	6120	6180	19.980	19.760
P07	S02_U03	6120	6180	54.420	28.740
P08	S02_U03	6120	6180	13.680	13.340
P05	S02_U03	6180	6240	11.540	8.100
P06	S02_U03	6180	6240	17.480	16.180
P07	S02_U03	6180	6240	53.180	24.640
P08	S02_U03	6180	6240	13.140	11.900
P05	S02_U03	6240	6300	6.000	4.250
P06	S02_U03	6240	6300	29.280	3.840
P07	S02_U03	6240	6300	9.770	4.850
P08	S02_U03	6240	6300	20.980	6.350
P05	S02_U03	6300	6360	15.300	14.950
P06	S02_U03	6300	6360	36.930	22.380
P07	S02_U03	6300	6360	20.940	14.700
P08	S02_U03	6300	6360	31.050	24.760
P05	S02_U03	6360	6420	24.860	15.250
P06	S02_U03	6360	6420	30.400	12.290
P08	S02_U03	6360	6420	25.140	14.430
P07	S02_U03	6360	6420	0.0	0.0
P05	S02_U03	6420	6480	5.520	4.350
P06	S02_U03	6420	6480	23.210	10.890
P07	S02_U03	6420	6480	2.360	2.360
P08	S02_U03	6420	6480	42.860	12.950
P05	S02_U03	6480	6540	28.720	18.640
P06	S02_U03	6480	6540	38.730	24.040
P07	S02_U03	6480	6540	15.300	12.700
P08	S02_U03	6480	6540	18.550	18.550
P05	S02_U03	6540	6600	10.430	10.430
P06	S02_U03	6540	6600	27.430	15.370
P07	S02_U03	6540	6600	36.980	19.670
P08	S02_U03	6540	6600	22.800	22.800
P05	S02_U03	6600	6660	18.870	14.620
P06	S02_U03	6600	6660	30.190	15.260
P07	S02_U03	6600	6660	20.760	9.450
P08	S02_U03	6600	6660	22.620	17.250
P05	S02_U03	6660	6720	34.500	27.640
P06	S02_U03	6660	6720	33.670	30.380
P08	S02_U03	6660	6720	40.780	35.760
P07	S02_U03	6660	6720	0.0	0.0
P05	S02_U03	6720	6780	5.430	4.540
P06	S02_U03	6720	6780	34.800	23.590
P07	S02_U03	6720	6780	7.840	7.840
P08	S02_U03	6720	6780	41.820	24.860
P05	S02_U03	6780	6840	17.620	8.680
P06	S02_U03	6780	6840	31.920	20.980
P07	S02_U03	6780	6840	0.700	0.700
P08	S02_U03	6780	6840	38.600	23.200
P05	S02_U03	6840	6900	14.260	13.480
P06	S02_U03	6840	6900	30.160	24.200
P07	S02_U03	6840	6900	21.100	15.470
P08	S02_U03	6840	6900	42.050	29.850
P05	S02_U03	6900	6960	27.330	24.950
P06	S02_U03	6900	6960	29.600	25.300
P07	S02_U03	6900	6960	31.210	21.620
P08	S02_U03	6900	6960	29.920	24.740
P05	S02_U03	6960	7020	50.440	22.530
P06	S02_U03	6960	7020	12.120	9.800
P07	S02_U03	6960	7020	1.600	1.280
P08	S02_U03	6960	7020	20.080	14.610
P05	S02_U03	7020	7080	37.600	20.420
P06	S02_U03	7020	7080	37.620	18.940
P08	S02_U03	7020	7080	17.560	17.560
P07	S02_U03	7020	7080	0.0	0.0
P05	S02_U03	7080	7140	38.660	20.620
P06	S02_U03	7080	7140	28.160	22.030
P07	S02_U03	7080	7140	24.790	21.030
P08	S02_U03	7080	7140	14.800	14.180
P05	S02_U03	7140	7200	19.040	18.160
P06	S02_U03	7140	7200	48.220	31.140
P07	S02_U03	7140	7200	15.860	15.860
P08	S02_U03	7140	7200	33.800	29.700
P05	S02_U03	7200	7260	29.290	12.510
P06	S02_U03	7200	7260	29.080	16.000
P07	S02_U03	7200	7260	13.810	13.070
P08	S02_U03	7200	7260	24.400	20.990
P05	S02_U03	7260	7320	33.520	31.200
P06	S02_U03	7260	7320	46.160	40.170
P07	S02_U03	7260	7320	29.970	28.690
P08	S02_U03	7260	7320	26.780	25.190
P05	S02_U03	7320	7380	23.960	23.490
P06	S02_U03	7320	7380	37.640	30.680
P07	S02_U03	7320	7380	25.180	16.380
P08	S02_U03	7320	7380	22.080	21.070
P05	S02_U03	7380	7440	32.540	31.290
P06	S02_U03	7380	7440	26.130	25.080
P07	S02_U03	7380	7440	38.090	28.630
P08	S02_U03	7380	7440	38.460	35.760
P05	S02_U03	7440	7500	27.470	19.810
P06	S02_U03	7440	7500	39.080	25.300
P07	S02_U03	7440	7500	7.570	5.400
P08	S02_U03	7440	7500	26.190	23.270
P05	S02_U03	7500	7560	32.540	25.420
P06	S02_U03	7500	7560	41.030	26.050
P08	S02_U03	7500	7560	27.030	25.460
P07	S02_U03	7500	7560	0.0	0.0
P05	S02_U03	7560	7620	8.860	8.860
P06	S02_U03	7560	7620	51.140	19.880
P08	S02_U03	7560	7620	28.620	22.100
P07	S02_U03	7560	7620	0.0	0.0
P05	S02_U03	7620	7680	47.160	8.670
P06	S02_U03	7620	7680	15.740	13.370
P08	S02_U03	7620	7680	11.340	10.560
P07	S02_U03	7620	7680	0.0	0.0
P05	S02_U03	7680	7740	59.580	11.010
P06	S02_U03	7680	7740	5.300	5.300
P08	S02_U03	7680	7740	11.350	11.350
P07	S02_U03	7680	7740	0.0	0.0
P05	S02_U03	7740	7800	44.460	21.290
P06	S02_U03	7740	7800	12.860	11.310
P07	S02_U03	7740	7800	8.550	6.010
P08	S02_U03	7740	7800	24.830	21.730
P05	S02_U03	7800	7860	37.170	21.260
P06	S02_U03	7800	7860	32.320	14.660
P07	S02_U03	7800	7860	7.450	4.880
P08	S02_U03	7800	7860	9.680	9.680
P05	S02_U03	7860	7920	18.150	14.810
P06	S02_U03	7860	7920	37.170	28.530
P07	S02_U03	7860	7920	35.550	26.550
P08	S02_U03	7860	7920	18.630	18.410
P05	S02_U03	7920	7980	16.610	15.590
P06	S02_U03	7920	7980	36.960	24.380
P07	S02_U03	7920	7980	11.600	10.740
P08	S02_U03	7920	7980	33.660	20.220
P05	S02_U03	7980	8040	17.250	11.680
P06	S02_U03	7980	8040	49.130	21.470
P07	S02_U03	7980	8040	9.420	9.420
P08	S02_U03	7980	8040	16.320	14.810
P05	S02_U03	8040	8100	9.660	6.360
P06	S02_U03	8040	8100	46.000	24.080
P07	S02_U03	8040	8100	9.490	8.040
P08	S02_U03	8040	8100	28.740	25.010
P05	S02_U03	8100	8160	40.040	27.800
P06	S02_U03	8100	8160	28.910	22.170
P07	S02_U03	8100	8160	1.490	1.490
P08	S02_U03	8100	8160	25.160	17.810
P05	S02_U03	8160	8220	15.620	14.750
P06	S02_U03	8160	8220	28.150	22.200
P07	S02_U03	8160	8220	38.000	29.320
P08	S02_U03	8160	8220	29.180	23.800
P05	S02_U03	8220	8280	21.520	18.810
P06	S02_U03	8220	8280	18.740	10.760
P07	S02_U03	8220	8280	26.400	14.430
P08	S02_U03	8220	8280	27.160	15.700
P05	S02_U03	8280	8340	24.500	14.460
P06	S02_U03	8280	8340	36.220	16.260
P07	S02_U03	8280	8340	10.440	5.200
P08	S02_U03	8280	8340	13.700	13.480
P05	S02_U03	8340	8400	38.070	37.850
P06	S02_U03	8340	8400	30.900	19.690
P07	S02_U03	8340	8400	39.750	39.170
P08	S02_U03	8340	8400	35.230	35.010
P05	S02_U03	8400	8460	4.820	4.820
P06	S02_U03	8400	8460	58.380	11.540
P07	S02_U03	8400	8460	2.160	2.160
P08	S02_U03	8400	8460	5.790	5.580
P05	S02_U03	8460	8520	19.190	8.620
P06	S02_U03	8460	8520	45.980	13.420
P07	S02_U03	8460	8520	6.540	6.540
P08	S02_U03	8460	8520	11.200	11.200
P05	S02_U03	8520	8580	36.270	32.300
P06	S02_U03	8520	8580	47.400	34.440
P07	S02_U03	8520	8580	16.660	15.010
P08	S02_U03	8520	8580	21.750	20.970
P05	S02_U03	8580	8640	14.340	8.560
P06	S02_U03	8580	8640	42.800	15.070
P07	S02_U03	8580	8640	7.640	7.640
P08	S02_U03	8580	8640	21.030	17.540
P05	S02_U03	8640	8700	27.360	25.680
P06	S02_U03	8640	8700	55.680	32.510
P07	S02_U03	8640	8700	18.600	16.440
P08	S02_U03	8640	8700	21.860	21.730
P05	S02_U03	8700	8760	27.950	13.810
P06	S02_U03	8700	8760	45.300	17.300
P07	S02_U03	8700	8760	2.320	2.320
P08	S02_U03	8700	8760	7.830	7.830
P05	S02_U03	8760	8820	16.520	16.520
P06	S02_U03	8760	8820	50.240	31.430
P07	S02_U03	8760	8820	12.160	4.630
P08	S02_U03	8760	8820	18.860	18.730
P05	S02_U03	8820	8880	17.400	11.030
P06	S02_U03	8820	8880	29.280	17.600
P07	S02_U03	8820	8880	22.290	12.860
P08	S02_U03	8820	8880	15.540	14.840
P26	S09_U03	0	60	0.0	0.0
P27	S09_U03	0	60	0.0	0.0
P28	S09_U03	0	60	0.0	0.0
P25	S09_U03	0	60	0.0	0.0
P25	S09_U03	60	120	22.920	13.420
P26	S09_U03	60	120	22.110	14.290
P27	S09_U03	60	120	5.720	4.730
P28	S09_U03	60	120	21.720	14.920
P25	S09_U03	120	180	21.110	19.420
P26	S09_U03	120	180	46.000	23.780
P27	S09_U03	120	180	8.440	6.970
P28	S09_U03	120	180	17.870	16.130
P25	S09_U03	180	240	30.150	27.530
P26	S09_U03	180	240	28.160	22.260
P27	S09_U03	180	240	35.760	28.120
P28	S09_U03	180	240	15.210	12.380
P25	S09_U03	240	300	2.260	2.240
P26	S09_U03	240	300	6.010	5.910
P27	S09_U03	240	300	20.200	12.930
P28	S09_U03	240	300	22.860	9.790
P25	S09_U03	300	360	7.150	7.150
P26	S09_U03	300	360	13.160	11.550
P27	S09_U03	300	360	9.960	8.770
P28	S09_U03	300	360	51.240	23.480
P25	S09_U03	360	420	18.240	13.690
P26	S09_U03	360	420	18.050	16.940
P27	S09_U03	360	420	17.500	12.240
P28	S09_U03	360	420	22.020	11.230
P25	S09_U03	420	480	6.830	6.400
P26	S09_U03	420	480	8.480	8.390
P27	S09_U03	420	480	6.740	4.380
P28	S09_U03	420	480	44.180	14.170
P25	S09_U03	480	540	5.870	3.910
P26	S09_U03	480	540	5.310	4.210
P27	S09_U03	480	540	9.560	6.670
P28	S09_U03	480	540	19.340	7.380
P25	S09_U03	540	600	32.120	20.120
P26	S09_U03	540	600	6.960	6.810
P27	S09_U03	540	600	4.550	2.760
P28	S09_U03	540	600	34.960	18.120
P25	S09_U03	600	660	22.860	21.450
P26	S09_U03	600	660	7.220	7.100
P27	S09_U03	600	660	18.690	12.260
P28	S09_U03	600	660	42.890	16.700
P25	S09_U03	660	720	17.530	16.460
P26	S09_U03	660	720	14.140	10.860
P27	S09_U03	660	720	8.510	4.510
P28	S09_U03	660	720	12.170	9.200
P25	S09_U03	720	780	14.540	12.670
P26	S09_U03	720	780	12.740	12.110
P27	S09_U03	720	780	0.830	0.830
P28	S09_U03	720	780	50.480	15.230
P25	S09_U03	780	840	27.220	19.310
P26	S09_U03	780	840	19.850	19.480
P27	S09_U03	780	840	14.070	9.140
P28	S09_U03	780	840	34.880	20.530
P25	S09_U03	840	900	20.450	17.000
P26	S09_U03	840	900	14.790	12.690
P27	S09_U03	840	900	16.350	15.510
P28	S09_U03	840	900	44.410	18.460
P25	S09_U03	900	960	7.620	7.100
P26	S09_U03	900	960	18.220	13.040
P27	S09_U03	900	960	22.990	11.200
P28	S09_U03	900	960	39.300	20.530
P25	S09_U03	960	1020	14.850	13.530
P26	S09_U03	960	1020	35.710	18.710
P27	S09_U03	960	1020	28.040	22.080
P28	S09_U03	960	1020	13.030	5.900
P25	S09_U03	1020	1080	31.540	26.270
P26	S09_U03	1020	1080	14.850	14.850
P27	S09_U03	1020	1080	17.730	15.380
P28	S09_U03	1020	1080	43.310	23.470
P25	S09_U03	1080	1140	9.410	7.720
P26	S09_U03	1080	1140	8.060	6.960
P27	S09_U03	1080	1140	19.420	12.550
P28	S09_U03	1080	1140	34.380	17.060
P25	S09_U03	1140	1200	15.110	12.840
P26	S09_U03	1140	1200	9.420	8.810
P27	S09_U03	1140	1200	54.080	17.650
P28	S09_U03	1140	1200	4.730	4.730
P25	S09_U03	1200	1260	26.810	18.000
P26	S09_U03	1200	1260	29.640	25.140
P27	S09_U03	1200	1260	36.180	29.560
P28	S09_U03	1200	1260	17.510	15.470
P25	S09_U03	1260	1320	9.710	5.230
P26	S09_U03	1260	1320	7.510	5.000
P27	S09_U03	1260	1320	18.920	8.820
P28	S09_U03	1260	1320	18.210	5.010
P25	S09_U03	1320	1380	27.020	20.250
P26	S09_U03	1320	1380	24.570	23.610
