speaker	model_number	filename	onset	offset
P06	125	S02_U02	6157.13	6158.61
P06	125	S02_U02	6173.86	6176.12
P06	125	S02_U02	6193.19	6194.03
P06	125	S02_U02	6203.5	6205.32
P06	125	S02_U02	6212.12	6212.68
P06	125	S02_U02	6219.14	6220.63
P06	125	S02_U02	6264.3	6265.12
P06	125	S02_U02	6266.68	6267.36
P06	125	S02_U02	6269.26	6269.37
P06	125	S02_U02	6272.3	6274.17
P07	87	S02_U02	6043.11	6043.85
P07	87	S02_U02	6049.23	6049.88
P07	87	S02_U02	6053.04	6053.13
P07	87	S02_U02	6065.45	6065.49
P07	87	S02_U02	6084.55	6087.05
P07	87	S02_U02	6111.16	6111.39
P07	87	S02_U02	6128.54	6129.66
P07	87	S02_U02	6132.78	6133.44
P07	87	S02_U02	6136.04	6136.23
P07	87	S02_U02	6147.24	6155.35
P07	87	S02_U02	6170.45	6171.22
P07	87	S02_U02	6186.27	6189.35
P07	87	S02_U02	6197.39	6197.4
P07	87	S02_U02	6208.41	6210.85
P07	87	S02_U02	6232.51	6233.75
P07	87	S02_U02	6244.99	6246.71
P07	87	S02_U02	6253.15	6253.87
P07	87	S02_U02	6312.17	6312.2
P07	87	S02_U02	6333.27	6338.63
P07	87	S02_U02	6353.52	6354.52
P08	125	S02_U02	6090.39	6091.19
P08	125	S02_U02	6099.63	6101.75
P08	125	S02_U02	6121.31	6121.55
P08	125	S02_U02	6123.93	6125.63
P08	125	S02_U02	6156.43	6156.95
P08	125	S02_U02	6163.5	6164.34
P08	125	S02_U02	6190.51	6191.26
P08	125	S02_U02	6194.68	6195.31
P08	125	S02_U02	6216.51	6218.47
P08	125	S02_U02	6221.27	6222.97
P08	125	S02_U02	6239.71	6240.61
P08	125	S02_U02	6243.37	6243.51
P08	125	S02_U02	6247.43	6249.11
P08	125	S02_U02	6304.13	6305.47
P08	125	S02_U02	6313.08	6313.74
P08	125	S02_U02	6316.26	6317.73
P08	125	S02_U02	6319.27	6321.2
P08	125	S02_U02	6322.48	6323.6
P08	125	S02_U02	6326.78	6330.14
P08	125	S02_U02	6344.92	6348.98
P08	125	S02_U02	6358.32	6358.94
P08	125	S02_U02	6365.66	6366.48
P08	125	S02_U02	6391.08	6392.56
P05	149	S02_U02	6102.86	6103.05
P05	149	S02_U02	6110.62	6111.12
P05	149	S02_U02	6116.04	6116.6
P05	149	S02_U02	6118.36	6118.96
P05	149	S02_U02	6122.02	6122.61
P05	149	S02_U02	6125.84	6127.11
P05	149	S02_U02	6145.68	6146.24
P05	149	S02_U02	6159.7	6161.02
P05	149	S02_U02	6167.63	6168.87
P05	149	S02_U02	6185.57	6185.81
P05	149	S02_U02	6215.25	6216.09
P05	149	S02_U02	6226.47	6232.43
P05	149	S02_U02	6242.57	6242.85
P05	149	S02_U02	6247.01	6247.41
P05	149	S02_U02	6262.71	6263.41
P05	149	S02_U02	6267.55	6268.91
P05	149	S02_U02	6300.47	6303.64
P05	149	S02_U02	6312.79	6312.88
P05	149	S02_U02	6322.19	6322.51
P05	149	S02_U02	6324.52	6325.08
P05	149	S02_U02	6342.5	6343.56
P05	149	S02_U02	6357.7	6357.75
P05	149	S02_U02	6378.53	6380.83
P05	149	S02_U02	6387.49	6389.71
P05	149	S02_U02	6395.4	6398.74
P05	149	S02_U02	6403.06	6404.1
P08	126	S02_U02	6393.22	6395.38
P08	126	S02_U02	6405.72	6407.14
P08	126	S02_U02	6415.84	6417.92
P08	126	S02_U02	6421.2	6433.3
P08	126	S02_U02	6433.72	6440.26
P08	126	S02_U02	6443.74	6444.7
P08	126	S02_U02	6446.02	6452.52
P06	126	S02_U02	6291.09	6297.37
P06	126	S02_U02	6306.39	6309.26
P06	126	S02_U02	6317.82	6318.44
P06	126	S02_U02	6321.21	6321.7
P06	126	S02_U02	6323.67	6324.23
P06	126	S02_U02	6338.76	6342.23
P06	126	S02_U02	6349.99	6352.68
P06	126	S02_U02	6369.45	6370.38
P06	126	S02_U02	6376.67	6378.24
P06	126	S02_U02	6383.7	6386.4
P06	126	S02_U02	6399.57	6400.94
P06	126	S02_U02	6413.47	6415.28
P06	126	S02_U02	6456.55	6461.08
P06	126	S02_U02	6469.77	6474.88
P08	127	S02_U02	6453.6	6454.29
P08	127	S02_U02	6461.26	6461.76
P08	127	S02_U02	6462.48	6464.06
P08	127	S02_U02	6466.98	6467.76
P08	127	S02_U02	6468.76	6469.22
P08	127	S02_U02	6477.74	6478.03
P08	127	S02_U02	6484.26	6485.74
P08	127	S02_U02	6494.98	6495.6
P08	127	S02_U02	6499.38	6499.96
P08	127	S02_U02	6505.24	6505.38
P08	127	S02_U02	6514.78	6517.23
P08	127	S02_U02	6519.67	6521.83
P08	127	S02_U02	6537.89	6543.97
P08	127	S02_U02	6545.63	6546.25
P08	127	S02_U02	6548.09	6549.01
P08	127	S02_U02	6555.25	6556.67
P08	127	S02_U02	6561.31	6562.61
P08	127	S02_U02	6592.32	6593.98
P08	127	S02_U02	6602.66	6603.56
P08	127	S02_U02	6615.43	6615.52
P08	127	S02_U02	6616.82	6617.44
P08	127	S02_U02	6630.82	6633.75
P08	127	S02_U02	6642.49	6643.45
P08	127	S02_U02	6644.35	6646.58
P05	150	S02_U02	6404.9	6405.36
P05	150	S02_U02	6420.3	6420.77
P05	150	S02_U02	6445.54	6445.96
P05	150	S02_U02	6452.68	6453.22
P05	150	S02_U02	6488.89	6489.52
P05	150	S02_U02	6491.32	6494.77
P05	150	S02_U02	6509.05	6509.33
P05	150	S02_U02	6512.92	6514.77
P05	150	S02_U02	6517.44	6519.15
P05	150	S02_U02	6574.38	6575.76
P05	150	S02_U02	6589.48	6589.79
P05	150	S02_U02	6591.44	6592.18
P05	150	S02_U02	6595.8	6597.41
P05	150	S02_U02	6599.2	6600.9
P05	150	S02_U02	6615.9	6616.52
P05	150	S02_U02	6618.28	6619.04
P05	150	S02_U02	6625.62	6629.86
P05	150	S02_U02	6655.78	6656.56
P05	150	S02_U02	6684.29	6687.49
P05	150	S02_U02	6688.68	6690.18
P05	150	S02_U02	6694.1	6694.91
P05	150	S02_U02	6703.49	6703.91
P05	150	S02_U02	6707.2	6709.16
P05	150	S02_U02	6718.78	6720.0
P06	127	S02_U02	6483.47	6484.01
P06	127	S02_U02	6485.81	6486.3
P06	127	S02_U02	6501.81	6501.88
P06	127	S02_U02	6509.38	6511.8
P06	127	S02_U02	6525.77	6526.24
P06	127	S02_U02	6535.56	6536.59
P06	127	S02_U02	6549.27	6550.73
P06	127	S02_U02	6567.35	6567.75
P06	127	S02_U02	6569.37	6569.76
P06	127	S02_U02	6578.09	6578.69
P06	127	S02_U02	6613.61	6614.2
P06	127	S02_U02	6620.53	6621.52
P06	127	S02_U02	6633.97	6637.22
P06	127	S02_U02	6647.57	6654.55
P06	127	S02_U02	6661.76	6662.3
P06	127	S02_U02	6669.01	6674.05
P06	127	S02_U02	6679.13	6679.55
P06	127	S02_U02	6687.96	6688.29
P06	127	S02_U02	6693.34	6693.89
P06	127	S02_U02	6702.3	6703.4
P06	127	S02_U02	6720.76	6721.09
P06	127	S02_U02	6725.45	6726.85
P06	127	S02_U02	6729.77	6735.57
P08	128	S02_U02	6654.58	6655.64
P08	128	S02_U02	6658.25	6659.52
P08	128	S02_U02	6663.91	6665.37
P08	128	S02_U02	6668.15	6668.86
P08	128	S02_U02	6674.59	6675.21
P08	128	S02_U02	6675.85	6678.44
P08	128	S02_U02	6681.62	6682.19
P08	128	S02_U02	6704.63	6704.9
P08	128	S02_U02	6726.86	6727.58
P08	128	S02_U02	6735.8	6738.31
P08	128	S02_U02	6746.84	6746.85
P08	128	S02_U02	6752.66	6754.67
P08	128	S02_U02	6762.21	6763.02
P08	128	S02_U02	6767.19	6768.17
P08	128	S02_U02	6769.64	6772.37
P08	128	S02_U02	6776.38	6779.6
P08	128	S02_U02	6783.17	6783.61
P08	128	S02_U02	6793.15	6793.4
P08	128	S02_U02	6795.93	6797.94
P08	128	S02_U02	6810.81	6811.34
P08	128	S02_U02	6820.18	6821.79
P08	128	S02_U02	6827.3	6836.2
P08	129	S02_U02	6842.65	6845.25
P08	129	S02_U02	6851.13	6853.1
P08	129	S02_U02	6853.69	6858.05
P08	129	S02_U02	6865.53	6867.72
P08	129	S02_U02	6869.46	6869.72
P08	129	S02_U02	6873.45	6873.82
P08	129	S02_U02	6876.89	6876.98
P08	129	S02_U02	6885.87	6886.8
P08	129	S02_U02	6890.83	6892.37
P08	129	S02_U02	6897.93	6899.64
P08	129	S02_U02	6904.53	6905.2
P08	129	S02_U02	6906.81	6907.55
P08	129	S02_U02	6912.55	6913.53
P08	129	S02_U02	6915.13	6918.95
P08	129	S02_U02	6931.13	6931.54
P08	129	S02_U02	6933.91	6935.05
P08	129	S02_U02	6941.44	6943.57
P08	129	S02_U02	6944.78	6945.33
P08	129	S02_U02	6951.79	6952.22
P08	129	S02_U02	6955.45	6961.41
P06	128	S02_U02	6744.17	6745.09
P06	128	S02_U02	6756.01	6759.72
P06	128	S02_U02	6763.11	6766.06
P06	128	S02_U02	6789.42	6790.36
P06	128	S02_U02	6794.05	6795.89
P06	128	S02_U02	6806.83	6810.88
P06	128	S02_U02	6812.29	6816.99
P06	128	S02_U02	6824.54	6825.65
P06	128	S02_U02	6848.44	6849.09
P06	128	S02_U02	6860.44	6860.94
P06	128	S02_U02	6886.8	6887.64
P06	128	S02_U02	6893.1	6894.43
P06	128	S02_U02	6896.62	6897.64
P06	128	S02_U02	6902.02	6903.56
P06	128	S02_U02	6905.36	6906.13
P06	128	S02_U02	6915.1	6915.13
P06	128	S02_U02	6925.08	6925.84
P06	128	S02_U02	6930.82	6930.85
P06	128	S02_U02	6938.56	6938.75
P06	128	S02_U02	6943.58	6944.01
P06	128	S02_U02	6986.71	6988.29
P06	128	S02_U02	6998.07	6998.9
P05	151	S02_U02	6746.02	6746.64
P05	151	S02_U02	6748.9	6749.72
P05	151	S02_U02	6751.08	6751.66
P05	151	S02_U02	6754.7	6755.84
P05	151	S02_U02	6781.95	6782.63
P05	151	S02_U02	6841.73	6842.05
P05	151	S02_U02	6849.26	6850.94
P05	151	S02_U02	6875.37	6875.85
P05	151	S02_U02	6882.88	6884.03
P05	151	S02_U02	6894.65	6896.11
P05	151	S02_U02	6909.97	6910.69
P05	151	S02_U02	6921.21	6922.86
P05	151	S02_U02	6927.21	6928.54
P05	151	S02_U02	6953.11	6954.6
P05	151	S02_U02	6961.94	6962.08
P05	151	S02_U02	6982.64	6986.49
P05	151	S02_U02	6989.33	6990.22
P05	151	S02_U02	6992.81	6993.78
P05	151	S02_U02	7003.55	7005.17
P05	151	S02_U02	7008.45	7012.73
P05	151	S02_U02	7024.55	7033.03
P07	88	S02_U02	6480.39	6480.45
P07	88	S02_U02	6488.03	6488.88
P07	88	S02_U02	6502.97	6504.46
P07	88	S02_U02	6563.41	6565.49
P07	88	S02_U02	6570.09	6571.59
P07	88	S02_U02	6577.99	6578.02
P07	88	S02_U02	6590.62	6591.15
P07	88	S02_U02	6598.04	6599.1
P07	88	S02_U02	6606.91	6611.14
P07	88	S02_U02	6619.37	6620.31
P07	88	S02_U02	6868.07	6869.27
P07	88	S02_U02	6870.84	6871.4
P07	88	S02_U02	6877.06	6878.98
P07	88	S02_U02	6879.82	6880.13
P07	88	S02_U02	6885.14	6885.64
P07	88	S02_U02	6900.71	6901.24
P07	88	S02_U02	6924.56	6924.99
P07	88	S02_U02	6926.38	6927.0
P07	88	S02_U02	6929.65	6930.62
P07	88	S02_U02	6933.6	6933.96
P07	88	S02_U02	6939.76	6941.01
P07	88	S02_U02	6945.84	6948.85
P07	88	S02_U02	6961.44	6961.77
P07	88	S02_U02	6966.8	6967.9
P07	88	S02_U02	7081.19	7084.02
P07	88	S02_U02	7092.59	7092.6
P07	88	S02_U02	7096.8	7098.94
P06	129	S02_U02	7013.52	7014.54
P06	129	S02_U02	7048.1	7052.43
P06	129	S02_U02	7066.26	7066.35
P06	129	S02_U02	7068.84	7074.08
P06	129	S02_U02	7087.54	7089.82
P06	129	S02_U02	7090.44	7090.54
P06	129	S02_U02	7127.98	7128.56
P06	129	S02_U02	7131.36	7131.7
P06	129	S02_U02	7138.3	7142.54
P06	129	S02_U02	7145.02	7145.07
P06	129	S02_U02	7161.48	7168.06
P06	129	S02_U02	7168.7	7170.66
P06	129	S02_U02	7177.5	7177.64
P06	129	S02_U02	7185.74	7187.9
P06	129	S02_U02	7203.08	7204.68
P08	130	S02_U02	6969.31	6970.75
P08	130	S02_U02	6977.81	6980.53
P08	130	S02_U02	6988.32	6988.77
P08	130	S02_U02	6990.43	6992.22
P08	130	S02_U02	6999.11	7002.35
P08	130	S02_U02	7005.17	7006.65
P08	130	S02_U02	7023.51	7024.51
P08	130	S02_U02	7041.61	7042.55
P08	130	S02_U02	7044.21	7044.73
P08	130	S02_U02	7078.46	7079.86
P08	130	S02_U02	7093.21	7093.24
P08	130	S02_U02	7100.66	7101.96
P08	130	S02_U02	7119.88	7120.82
P08	130	S02_U02	7132.1	7132.96
P08	130	S02_U02	7136.86	7137.36
P08	130	S02_U02	7143.54	7144.14
P08	130	S02_U02	7145.86	7149.5
P08	130	S02_U02	7151.38	7151.91
P08	130	S02_U02	7157.78	7159.8
P08	130	S02_U02	7174.24	7175.12
P08	130	S02_U02	7204.64	7205.36
P08	130	S02_U02	7207.88	7211.44
P05	152	S02_U02	7044.81	7045.57
P05	152	S02_U02	7052.65	7056.87
P05	152	S02_U02	7058.47	7063.07
P05	152	S02_U02	7068.3	7068.6
P05	152	S02_U02	7084.2	7084.38
P05	152	S02_U02	7093.98	7096.27
P05	152	S02_U02	7116.81	7119.88
P05	152	S02_U02	7125.58	7127.62
P05	152	S02_U02	7149.92	7150.36
P05	152	S02_U02	7181.0	7182.74
P05	152	S02_U02	7191.48	7193.64
P05	152	S02_U02	7195.04	7195.84
P05	152	S02_U02	7214.14	7214.74
P05	152	S02_U02	7218.59	7221.74
P05	152	S02_U02	7222.99	7223.65
P05	152	S02_U02	7228.98	7236.79
P06	130	S02_U02	7212.72	7213.52
P06	130	S02_U02	7215.98	7218.02
P06	130	S02_U02	7221.79	7222.94
P06	130	S02_U02	7224.73	7226.98
P06	130	S02_U02	7250.24	7256.52
P06	130	S02_U02	7264.57	7264.6
P06	130	S02_U02	7275.65	7276.88
P06	130	S02_U02	7305.95	7306.79
P06	130	S02_U02	7312.59	7313.62
P06	130	S02_U02	7328.8	7329.56
P06	130	S02_U02	7341.84	7343.8
P06	130	S02_U02	7348.65	7350.73
P06	130	S02_U02	7362.78	7363.46
P06	130	S02_U02	7364.68	7365.48
P06	130	S02_U02	7368.24	7369.34
P06	130	S02_U02	7371.6	7372.6
P06	130	S02_U02	7373.96	7376.24
P06	130	S02_U02	7379.76	7380.98
P06	130	S02_U02	7392.26	7395.68
P08	131	S02_U02	7218.06	7218.24
P08	131	S02_U02	7243.63	7245.53
P08	131	S02_U02	7260.74	7261.74
P08	131	S02_U02	7272.96	7274.56
P08	131	S02_U02	7278.34	7278.47
P08	131	S02_U02	7284.26	7284.9
P08	131	S02_U02	7293.27	7297.3
P08	131	S02_U02	7308.42	7308.63
P08	131	S02_U02	7318.94	7321.66
P08	131	S02_U02	7324.76	7325.76
P08	131	S02_U02	7326.84	7327.22
P08	131	S02_U02	7332.98	7333.08
P08	131	S02_U02	7346.1	7346.64
P08	131	S02_U02	7351.8	7351.95
P08	131	S02_U02	7377.3	7379.78
P08	131	S02_U02	7381.35	7382.06
P08	131	S02_U02	7384.06	7384.98
P08	131	S02_U02	7410.68	7412.4
P08	131	S02_U02	7430.2	7430.28
P08	131	S02_U02	7437.24	7438.91
P08	131	S02_U02	7446.68	7446.8
P08	131	S02_U02	7452.77	7453.21
P08	131	S02_U02	7464.0	7464.46
P08	131	S02_U02	7474.72	7476.36
P08	131	S02_U02	7492.82	7493.94
P08	131	S02_U02	7501.37	7502.87
P08	131	S02_U02	7504.09	7505.31
P08	131	S02_U02	7511.83	7511.9
P08	131	S02_U02	7521.68	7522.72
P08	131	S02_U02	7531.69	7533.15
P05	153	S02_U02	7247.73	7247.76
P05	153	S02_U02	7264.74	7267.74
P05	153	S02_U02	7268.74	7272.86
P05	153	S02_U02	7280.06	7281.04
P05	153	S02_U02	7286.34	7286.46
P05	153	S02_U02	7298.54	7300.29
P05	153	S02_U02	7314.54	7317.84
P05	153	S02_U02	7323.3	7324.26
P05	153	S02_U02	7325.8	7326.68
P05	153	S02_U02	7340.32	7340.87
P05	153	S02_U02	7362.22	7362.7
P05	153	S02_U02	7365.88	7366.7
P05	153	S02_U02	7382.03	7382.3
P05	153	S02_U02	7390.11	7390.93
P05	153	S02_U02	7404.3	7405.22
P05	153	S02_U02	7406.68	7407.36
P05	153	S02_U02	7408.68	7409.3
P05	153	S02_U02	7414.2	7414.84
P05	153	S02_U02	7422.13	7422.22
P05	153	S02_U02	7423.12	7424.92
P05	153	S02_U02	7426.38	7426.73
P05	153	S02_U02	7436.36	7436.76
P05	153	S02_U02	7440.46	7441.9
P05	153	S02_U02	7459.86	7461.28
P05	153	S02_U02	7478.19	7478.34
P05	153	S02_U02	7486.1	7487.58
P05	153	S02_U02	7494.22	7494.75
P05	153	S02_U02	7515.64	7515.69
P05	153	S02_U02	7530.73	7531.47
P05	153	S02_U02	7543.32	7544.81
P06	131	S02_U02	7416.89	7418.01
P06	131	S02_U02	7429.08	7429.65
P06	131	S02_U02	7434.53	7434.54
P06	131	S02_U02	7443.31	7443.4
P06	131	S02_U02	7453.49	7455.66
P06	131	S02_U02	7462.19	7463.72
P06	131	S02_U02	7466.91	7468.37
P06	131	S02_U02	7472.47	7474.21
P06	131	S02_U02	7477.19	7478.08
P06	131	S02_U02	7478.77	7485.34
P06	131	S02_U02	7497.02	7497.96
P06	131	S02_U02	7505.35	7505.99
P06	131	S02_U02	7506.61	7507.26
P06	131	S02_U02	7507.98	7508.84
P06	131	S02_U02	7509.2	7511.74
P06	131	S02_U02	7513.19	7513.89
P06	131	S02_U02	7517.92	7520.43
P06	131	S02_U02	7527.53	7527.85
P06	131	S02_U02	7533.42	7533.45
P06	131	S02_U02	7558.56	7562.36
P06	131	S02_U02	7578.8	7587.74
P05	154	S02_U02	7568.44	7570.34
P05	154	S02_U02	7571.08	7572.2
P05	154	S02_U02	7575.56	7576.46
P05	154	S02_U02	7609.84	7614.78
P05	154	S02_U02	7631.4	7633.18
P05	154	S02_U02	7639.52	7643.38
P05	154	S02_U02	7655.47	7667.18
P05	154	S02_U02	7667.18	7677.76
P05	155	S02_U02	7677.98	7694.98
P05	155	S02_U02	7696.04	7712.62
P05	156	S02_U02	7712.92	7713.77
P05	156	S02_U02	7723.17	7736.26
P05	156	S02_U02	7738.8	7742.68
P05	156	S02_U02	7752.16	7755.08
P05	156	S02_U02	7761.34	7761.56
P05	156	S02_U02	7766.1	7770.22
P05	156	S02_U02	7775.8	7776.8
P05	156	S02_U02	7783.1	7785.26
P05	156	S02_U02	7791.02	7809.3
P06	132	S02_U02	7587.86	7590.34
P06	132	S02_U02	7590.34	7594.62
P06	132	S02_U02	7600.3	7607.34
P06	132	S02_U02	7622.08	7626.68
P06	132	S02_U02	7627.66	7628.34
P06	132	S02_U02	7630.1	7630.32
P06	132	S02_U02	7644.44	7645.55
P06	132	S02_U02	7745.38	7746.06
P06	132	S02_U02	7747.96	7748.48
P06	132	S02_U02	7757.3	7757.92
P06	132	S02_U02	7760.04	7761.34
P06	132	S02_U02	7786.77	7787.04
P06	132	S02_U02	7813.18	7818.53
P06	132	S02_U02	7819.07	7821.97
P07	89	S02_U02	7103.85	7104.23
P07	89	S02_U02	7107.69	7108.47
P07	89	S02_U02	7112.41	7113.39
P07	89	S02_U02	7116.23	7116.38
P07	89	S02_U02	7122.41	7123.01
P07	89	S02_U02	7124.07	7124.86
P07	89	S02_U02	7133.21	7133.85
P07	89	S02_U02	7175.81	7176.22
P07	89	S02_U02	7188.08	7188.88
P07	89	S02_U02	7194.16	7194.56
P07	89	S02_U02	7199.98	7200.5
P07	89	S02_U02	7207.18	7207.24
P07	89	S02_U02	7257.74	7258.0
P07	89	S02_U02	7274.81	7274.96
P07	89	S02_U02	7286.85	7290.0
P07	89	S02_U02	7292.01	7292.76
P07	89	S02_U02	7302.03	7303.02
P07	89	S02_U02	7310.4	7311.37
P07	89	S02_U02	7346.81	7348.62
P07	89	S02_U02	7353.1	7354.0
P07	89	S02_U02	7376.56	7377.14
P07	89	S02_U02	7383.18	7383.99
P07	89	S02_U02	7397.02	7400.1
P07	89	S02_U02	7415.05	7415.65
P07	89	S02_U02	7419.11	7421.2
P07	89	S02_U02	7442.47	7443.07
P07	89	S02_U02	7448.99	7451.16
P07	89	S02_U02	7771.08	7771.78
P07	89	S02_U02	7773.78	7775.72
P07	89	S02_U02	7777.0	7778.08
P07	89	S02_U02	7785.5	7785.52
P07	89	S02_U02	7809.84	7810.44
P07	89	S02_U02	7851.78	7851.98
P07	89	S02_U02	7867.3	7867.6
P08	132	S02_U02	7534.92	7535.96
P08	132	S02_U02	7540.58	7543.32
P08	132	S02_U02	7546.44	7547.14
P08	132	S02_U02	7549.48	7550.22
P08	132	S02_U02	7553.76	7556.12
P08	132	S02_U02	7557.72	7557.91
P08	132	S02_U02	7567.0	7568.3
P08	132	S02_U02	7618.62	7618.84
P08	132	S02_U02	7646.42	7649.76
P08	132	S02_U02	7736.34	7737.88
P08	132	S02_U02	7743.18	7744.24
P08	132	S02_U02	7758.26	7759.42
P08	132	S02_U02	7763.6	7764.6
P08	132	S02_U02	7771.78	7773.6
P08	132	S02_U02	7779.02	7780.32
P08	132	S02_U02	7788.82	7790.44
P08	132	S02_U02	7811.9	7812.63
P08	132	S02_U02	7826.82	7827.58
P08	132	S02_U02	7832.3	7833.56
P08	132	S02_U02	7875.16	7876.74
P08	132	S02_U02	7881.56	7882.32
P08	132	S02_U02	7896.4	7897.86
P08	132	S02_U02	7906.16	7907.3
P08	132	S02_U02	7913.26	7913.36
P08	132	S02_U02	7920.34	7922.85
P06	133	S02_U02	7840.82	7848.86
P06	133	S02_U02	7852.38	7853.22
P06	133	S02_U02	7855.68	7855.76
P06	133	S02_U02	7862.38	7862.94
P06	133	S02_U02	7868.04	7869.1
P06	133	S02_U02	7877.06	7877.34
P06	133	S02_U02	7882.92	7886.88
P06	133	S02_U02	7887.72	7889.96
P06	133	S02_U02	7892.64	7894.22
P06	133	S02_U02	7899.34	7901.92
P06	133	S02_U02	7911.62	7913.08
P06	133	S02_U02	7915.1	7916.26
P06	133	S02_U02	7919.19	7919.48
P06	133	S02_U02	7929.93	7930.67
P06	133	S02_U02	7932.84	7935.59
P06	133	S02_U02	7944.92	7946.72
P06	133	S02_U02	7950.11	7950.41
P06	133	S02_U02	7956.99	7957.26
P06	133	S02_U02	7967.15	7971.58
P08	133	S02_U02	7923.81	7927.41
P08	133	S02_U02	7930.68	7932.71
P08	133	S02_U02	7937.37	7941.44
P08	133	S02_U02	7942.46	7943.06
P08	133	S02_U02	7948.52	7949.55
P08	133	S02_U02	7953.69	7956.13
P08	133	S02_U02	7966.75	7967.09
P08	133	S02_U02	7974.27	7977.73
P08	133	S02_U02	7985.54	7986.47
P08	133	S02_U02	7988.82	7989.54
P08	133	S02_U02	8005.56	8005.68
P08	133	S02_U02	8009.2	8010.28
P08	133	S02_U02	8022.37	8022.95
P08	133	S02_U02	8031.07	8032.21
P08	133	S02_U02	8037.19	8037.87
P08	133	S02_U02	8038.62	8041.39
P08	133	S02_U02	8043.59	8046.32
P08	133	S02_U02	8049.85	8051.57
P05	157	S02_U02	7811.18	7811.9
P05	157	S02_U02	7822.94	7823.73
P05	157	S02_U02	7831.0	7831.9
P05	157	S02_U02	7836.92	7839.9
P05	157	S02_U02	7848.88	7850.2
P05	157	S02_U02	7856.26	7857.62
P05	157	S02_U02	7860.14	7860.9
P05	157	S02_U02	7866.2	7867.0
P05	157	S02_U02	7873.77	7874.08
P05	157	S02_U02	7879.12	7881.3
P05	157	S02_U02	7894.6	7895.44
P05	157	S02_U02	7898.44	7899.3
P05	157	S02_U02	7917.51	7919.18
P05	157	S02_U02	7923.17	7923.32
P05	157	S02_U02	7929.07	7929.54
P05	157	S02_U02	7947.56	7947.94
P05	157	S02_U02	7950.66	7951.26
P05	157	S02_U02	7963.18	7965.28
P05	157	S02_U02	7978.31	7980.28
P05	157	S02_U02	7996.8	7997.6
P05	157	S02_U02	7999.64	8002.76
P05	157	S02_U02	8011.58	8012.14
P05	157	S02_U02	8048.91	8049.01
P05	157	S02_U02	8086.16	8086.64
P05	157	S02_U02	8091.94	8093.58
P05	157	S02_U02	8097.1	8099.81
P06	134	S02_U02	7994.5	7996.62
P06	134	S02_U02	8003.56	8005.0
P06	134	S02_U02	8012.58	8014.42
P06	134	S02_U02	8015.88	8019.46
P06	134	S02_U02	8023.63	8030.89
P06	134	S02_U02	8033.73	8037.09
P06	134	S02_U02	8041.43	8043.07
P06	134	S02_U02	8046.33	8048.17
P06	134	S02_U02	8052.44	8053.97
P06	134	S02_U02	8067.44	8067.54
P06	134	S02_U02	8075.16	8076.38
P06	134	S02_U02	8078.86	8080.61
P06	134	S02_U02	8086.76	8087.03
P06	134	S02_U02	8091.43	8091.82
P06	134	S02_U02	8109.82	8111.38
P06	134	S02_U02	8119.42	8120.17
P08	134	S02_U02	8051.95	8052.01
P08	134	S02_U02	8061.48	8063.88
P08	134	S02_U02	8065.2	8066.36
P08	134	S02_U02	8072.14	8072.92
P08	134	S02_U02	8084.09	8084.81
P08	134	S02_U02	8088.3	8088.88
P08	134	S02_U02	8094.03	8095.76
P08	134	S02_U02	8099.86	8101.76
P08	134	S02_U02	8116.05	8117.01
P08	134	S02_U02	8120.98	8123.04
P08	134	S02_U02	8124.15	8126.12
P08	134	S02_U02	8135.51	8137.73
P08	134	S02_U02	8153.29	8154.21
P08	134	S02_U02	8165.23	8166.4
P08	134	S02_U02	8169.99	8170.14
P08	134	S02_U02	8196.42	8201.22
P08	134	S02_U02	8208.42	8208.72
P08	134	S02_U02	8248.09	8252.37
P08	134	S02_U02	8253.25	8255.43
P06	135	S02_U02	8123.53	8123.76
P06	135	S02_U02	8128.14	8130.25
P06	135	S02_U02	8138.4	8139.61
P06	135	S02_U02	8141.08	8143.57
P06	135	S02_U02	8154.37	8154.91
P06	135	S02_U02	8162.43	8163.43
P06	135	S02_U02	8178.37	8179.93
P06	135	S02_U02	8184.57	8184.97
P06	135	S02_U02	8187.45	8189.61
P06	135	S02_U02	8213.9	8214.56
P06	135	S02_U02	8215.89	8217.63
P06	135	S02_U02	8221.43	8224.86
P06	135	S02_U02	8231.23	8233.95
P06	135	S02_U02	8235.36	8238.35
P06	135	S02_U02	8262.11	8263.23
P06	135	S02_U02	8274.31	8274.41
P06	135	S02_U02	8278.09	8280.86
P06	135	S02_U02	8285.09	8285.11
P06	135	S02_U02	8293.78	8294.19
P06	135	S02_U02	8296.91	8297.41
P06	135	S02_U02	8312.21	8313.45
P06	135	S02_U02	8339.39	8339.93
P06	135	S02_U02	8352.77	8354.33
P06	136	S02_U02	8358.23	8358.67
P06	136	S02_U02	8364.33	8366.69
P06	136	S02_U02	8369.98	8370.96
P06	136	S02_U02	8374.32	8376.73
P06	136	S02_U02	8381.7	8382.2
P06	136	S02_U02	8383.4	8384.89
P06	136	S02_U02	8400.34	8409.41
P06	136	S02_U02	8416.05	8421.97
P06	136	S02_U02	8433.51	8436.35
P06	136	S02_U02	8445.41	8452.83
P05	158	S02_U02	8106.31	8107.84
P05	158	S02_U02	8114.8	8115.64
P05	158	S02_U02	8132.64	8133.8
P05	158	S02_U02	8144.84	8146.81
P05	158	S02_U02	8155.4	8156.71
P05	158	S02_U02	8166.95	8167.19
